cruise,st,depth_m,substrate,method,repl,silver.grain_um2/h
MOBY,M2,400,Met,MAR,A,0.141446883
MOBY,M2,400,Met,MAR,A,0.064421353
MOBY,M2,400,Met,MAR,A,0.032210676
MOBY,M2,400,Met,MAR,A,0.024508123
MOBY,M2,400,Met,MAR,A,0.018206034
MOBY,M2,400,Met,MAR,A,0.060920192
MOBY,M2,400,Met,MAR,A,0.077725763
MOBY,M2,400,Met,MAR,A,0.065821817
MOBY,M2,400,Met,MAR,A,0.076325298
MOBY,M2,400,Met,MAR,A,0.009803249
MOBY,M2,400,Met,MAR,A,0.053917871
MOBY,M2,400,Met,MAR,A,0.023107659
MOBY,M2,400,Met,MAR,A,0.226174967
MOBY,M2,400,Met,MAR,A,0.110636671
MOBY,M2,400,Met,MAR,A,0.231776824
MOBY,M2,400,Met,MAR,A,0.161053382
MOBY,M2,400,Met,MAR,A,0.024508123
MOBY,M2,400,Met,MAR,A,0.191163362
MOBY,M2,400,Met,MAR,A,0.221273342
MOBY,M2,400,Met,MAR,A,0.040613462
MOBY,M2,400,Met,MAR,A,0.048316015
MOBY,M2,400,Met,MAR,A,0.126041777
MOBY,M2,400,Met,MAR,A,0.102233886
MOBY,M2,400,Met,MAR,A,0.009103017
MOBY,M2,400,Met,MAR,A,0.095931797
MOBY,M2,400,Met,MAR,A,0.100833422
MOBY,M2,400,Met,MAR,A,0.040613462
MOBY,M2,400,Met,MAR,A,0.025908588
MOBY,M2,400,Met,MAR,A,0.037812533
MOBY,M2,400,Met,MAR,A,0.212870557
MOBY,M2,400,Met,MAR,A,0.068622745
MOBY,M2,400,Met,MAR,A,0.081927155
MOBY,M2,400,Met,MAR,A,0.025208355
MOBY,M2,400,Met,MAR,A,0.07352437
MOBY,M2,400,Met,MAR,A,0.115538296
MOBY,M2,400,Met,MAR,A,0.072824138
MOBY,M2,400,Met,MAR,A,0.042714158
MOBY,M2,400,Met,MAR,A,0.179959648
MOBY,M2,400,Met,MAR,A,0.081226923
MOBY,M2,400,Met,MAR,A,0.035011605
MOBY,M2,400,Met,MAR,A,0.067222281
MOBY,M2,400,Met,MAR,A,0.07702553
MOBY,M2,400,Met,MAR,A,0.049716479
MOBY,M2,400,Met,MAR,A,0.011203714
MOBY,M2,400,Met,MAR,A,0.075625066
MOBY,M2,400,Met,MAR,A,0.015405106
MOBY,M2,400,Met,MAR,A,0.071423674
MOBY,M2,400,Met,MAR,A,0.13024317
MOBY,M2,400,Met,MAR,A,0.059519728
MOBY,M2,400,Met,MAR,A,0.084728084
MOBY,M2,400,Met,MAR,A,0.096632029
MOBY,M2,400,Met,MAR,A,0.156851989
MOBY,M2,400,Met,MAR,A,0.182060345
MOBY,M2,400,Met,MAR,A,0.061620424
MOBY,M2,400,Met,MAR,A,0.144247812
MOBY,M2,400,Met,MAR,A,0.051817175
MOBY,M2,400,Met,MAR,A,0.047615782
MOBY,M2,400,Met,MAR,A,0.014704874
MOBY,M2,400,Met,MAR,A,0.037112301
MOBY,M2,400,Met,MAR,A,0.050416711
MOBY,M2,400,Met,MAR,A,0.281493302
MOBY,M2,400,Met,MAR,A,0.045515086
MOBY,M2,400,Met,MAR,A,0.054618103
MOBY,M2,400,Met,MAR,A,0.034311373
MOBY,M2,400,Met,MAR,A,0.063020889
MOBY,M2,400,Met,MAR,A,0.042714158
MOBY,M2,400,Met,MAR,A,0.083327619
MOBY,M2,400,Met,MAR,A,0.032910908
MOBY,M2,400,Met,MAR,A,0.04341439
MOBY,M2,400,Met,MAR,A,0.167355471
MOBY,M2,400,Met,MAR,A,0.007002321
MOBY,M2,400,Met,MAR,A,0.012604178
MOBY,M2,400,Met,MAR,A,0.007002321
MOBY,M2,400,Met,MAR,A,0.055318336
MOBY,M2,400,Met,MAR,A,0.012604178
MOBY,M2,400,Met,MAR,A,0.123941081
MOBY,M2,400,Met,MAR,A,0.034311373
MOBY,M2,400,Met,MAR,A,0.039212997
MOBY,M2,400,Met,MAR,A,0.050416711
MOBY,M2,400,Met,MAR,A,0.058819496
MOBY,M2,400,Met,MAR,A,0.107135511
MOBY,M2,400,Met,MAR,A,0.036412069
MOBY,M2,400,Met,MAR,A,0.038512765
MOBY,M2,400,Met,MAR,A,0.015405106
MOBY,M2,400,Met,MAR,A,0.210769861
MOBY,M2,400,Met,MAR,A,0.047615782
MOBY,M2,400,Met,MAR,A,0.039212997
MOBY,M2,400,Met,MAR,A,0.058819496
MOBY,M2,400,Met,MAR,A,0.009803249
MOBY,M2,400,Met,MAR,A,0.032910908
MOBY,M2,400,Met,MAR,A,0.022407427
MOBY,M2,400,Met,MAR,A,0.094531333
MOBY,M2,400,Met,MAR,A,0.028709516
MOBY,M2,400,Met,MAR,A,0.063721121
MOBY,M2,400,Met,MAR,A,0.163154078
MOBY,M2,400,Met,MAR,A,0.174357792
MOBY,M2,400,Met,MAR,A,0.141446883
MOBY,M2,400,Met,MAR,A,0.018206034
MOBY,M2,400,Met,MAR,A,0.112737367
MOBY,M2,400,Met,MAR,A,0.028709516
MOBY,M2,400,Met,MAR,A,0.004901625
MOBY,M2,400,Met,MAR,A,0.145648276
MOBY,M2,400,Met,MAR,A,0.231776824
MOBY,M2,400,Met,MAR,A,0.018906267
MOBY,M2,400,Met,MAR,A,0.077725763
MOBY,M2,400,Met,MAR,A,0.059519728
MOBY,M2,400,Met,MAR,A,0.249982858
MOBY,M2,400,Met,MAR,A,0.140046419
MOBY,M2,400,Met,MAR,A,0.042714158
MOBY,M2,400,Met,MAR,A,0.091730404
MOBY,M2,400,Met,MAR,A,0.031510444
MOBY,M2,400,Met,MAR,A,0.017505802
MOBY,M2,400,Met,MAR,A,0.022407427
MOBY,M2,400,Met,MAR,A,0.032910908
MOBY,M2,400,Met,MAR,A,0.095931797
MOBY,M2,400,Met,MAR,A,0.114137832
MOBY,M2,400,Met,MAR,A,0.159652918
MOBY,M2,400,Met,MAR,A,0.059519728
MOBY,M2,400,Met,MAR,A,0.065121585
MOBY,M2,400,Met,MAR,A,0.039212997
MOBY,M2,400,Met,MAR,A,0.083327619
MOBY,M2,400,Met,MAR,A,0.085428316
MOBY,M2,400,Met,MAR,A,0.019606499
MOBY,M2,400,Met,MAR,A,0.104334582
MOBY,M2,400,Met,MAR,A,0.053917871
MOBY,M2,400,Met,MAR,A,0.053217639
MOBY,M2,400,Met,MAR,A,0.051817175
MOBY,M2,400,Met,MAR,A,0.084728084
MOBY,M2,400,Met,MAR,A,0.128142473
MOBY,M2,400,Met,MAR,A,0.121140152
MOBY,M2,400,Met,MAR,A,0.01330441
MOBY,M2,400,Met,MAR,A,0.086128548
MOBY,M2,400,Met,MAR,A,0.04691555
MOBY,M2,400,Met,MAR,A,0.011903946
MOBY,M2,400,Met,MAR,A,0.067922513
MOBY,M2,400,Met,MAR,A,0.021006963
MOBY,M2,400,Met,MAR,A,0.105735046
MOBY,M2,400,Met,MAR,A,0.024508123
MOBY,M2,400,Met,MAR,A,0.095231565
MOBY,M2,400,Met,MAR,A,0.047615782
MOBY,M2,400,Met,MAR,A,0.131643634
MOBY,M2,400,Met,MAR,A,0.058119264
MOBY,M2,400,Met,MAR,A,0.044114622
MOBY,M2,400,Met,MAR,A,0.048316015
MOBY,M2,400,Met,MAR,A,0.124641313
MOBY,M2,400,Met,MAR,A,0.028009284
MOBY,M2,400,Met,MAR,A,0.180659881
MOBY,M2,400,Met,MAR,A,0.035711837
MOBY,M2,400,Met,MAR,A,0.04341439
MOBY,M2,400,Met,MAR,A,0.092430637
MOBY,M2,400,Met,MAR,A,0.081226923
MOBY,M2,400,Met,MAR,A,0.03010998
MOBY,M2,400,Met,MAR,A,0.021006963
MOBY,M2,400,Met,MAR,A,0.018906267
MOBY,M2,400,Met,MAR,A,0.018906267
MOBY,M2,400,Met,MAR,A,0.035011605
MOBY,M2,400,Met,MAR,A,0.226174967
MOBY,M2,400,Met,MAR,A,0.019606499
MOBY,M2,400,Met,MAR,A,0.082627387
MOBY,M2,400,Met,MAR,A,0.028709516
MOBY,M2,400,Met,MAR,A,0.035011605
MOBY,M2,400,Met,MAR,A,0.010503481
MOBY,M2,400,Met,MAR,A,0.024508123
MOBY,M2,400,Met,MAR,A,0.0567188
MOBY,M2,400,Met,MAR,A,0.022407427
MOBY,M2,400,Met,MAR,A,0.079826459
MOBY,M2,400,Met,MAR,A,0.243680769
MOBY,M2,400,Met,MAR,A,0.038512765
MOBY,M2,400,Met,MAR,A,0.0567188
MOBY,M2,400,Met,MAR,A,0.028709516
MOBY,M2,400,Met,MAR,A,0.153350829
MOBY,M2,400,Met,MAR,A,0.068622745
MOBY,M2,400,Met,MAR,A,0.032910908
MOBY,M2,400,Met,MAR,A,0.105735046
MOBY,M2,400,Met,MAR,A,0.081226923
MOBY,M2,400,Met,MAR,A,0.025908588
MOBY,M2,400,Met,MAR,A,0.038512765
MOBY,M2,400,Met,MAR,A,0.037112301
MOBY,M2,400,Met,MAR,A,0.023807891
MOBY,M2,400,Met,MAR,A,0.027309052
MOBY,M2,400,Met,MAR,A,0.11693876
MOBY,M2,400,Met,MAR,A,0.014004642
MOBY,M2,400,Met,MAR,A,0.009103017
MOBY,M2,400,Met,MAR,A,0.092430637
MOBY,M2,400,Met,MAR,A,0.0567188
MOBY,M2,400,Met,MAR,A,0.01680557
MOBY,M2,400,Met,MAR,A,0.119039456
MOBY,M2,400,Met,MAR,A,0.018206034
MOBY,M2,400,Met,MAR,A,0.079826459
MOBY,M2,400,Met,MAR,A,0.079126227
MOBY,M2,400,Met,MAR,A,0.015405106
MOBY,M2,400,Met,MAR,A,0.049016247
MOBY,M2,400,Met,MAR,A,0.065821817
MOBY,M2,400,Met,MAR,A,0.037812533
MOBY,M2,400,Met,MAR,A,0.08682878
MOBY,M2,400,Met,MAR,A,0.039212997
MOBY,M2,400,Met,MAR,A,0.031510444
MOBY,M2,400,Met,MAR,A,0.029409748
MOBY,M2,400,Met,MAR,A,0.023807891
MOBY,M2,400,Met,MAR,A,0.050416711
MOBY,M2,400,Met,MAR,A,0.067222281
MOBY,M2,400,Met,MAR,A,0.04341439
MOBY,M2,400,Met,MAR,A,0.045515086
MOBY,M2,400,Met,MAR,A,0.021006963
MOBY,M2,400,Met,MAR,A,0.158952686
MOBY,M2,400,Met,MAR,A,0.051116943
MOBY,M2,400,Met,MAR,A,0.010503481
MOBY,M2,400,Met,MAR,A,0.021006963
MOBY,M2,400,Met,MAR,A,0.081927155
MOBY,M2,400,Met,MAR,A,0.10363435
MOBY,M2,400,Met,MAR,A,0.044114622
MOBY,M2,400,Met,MAR,A,0.009103017
MOBY,M2,400,Met,MAR,A,0.023807891
MOBY,M2,400,Met,MAR,A,0.096632029
MOBY,M2,400,Met,MAR,A,0.059519728
MOBY,M2,400,Met,MAR,A,0.033611141
MOBY,M2,400,Met,MAR,A,0.007002321
MOBY,M2,400,Met,MAR,A,0.050416711
MOBY,M2,400,Met,MAR,A,0.049016247
MOBY,M2,400,Met,MAR,A,0.021707195
MOBY,M2,400,Met,MAR,A,0.020306731
MOBY,M2,400,Met,MAR,A,0.102934118
MOBY,M2,400,Met,MAR,A,0.13374433
MOBY,M2,400,Met,MAR,A,0.007702553
MOBY,M2,400,Met,MAR,A,0.075625066
MOBY,M2,400,Met,MAR,A,0.062320656
MOBY,M2,400,Met,MAR,A,0.042013926
MOBY,M2,400,Met,MAR,A,0.012604178
MOBY,M2,400,Met,MAR,A,0.016105338
MOBY,M2,400,Met,MAR,A,0.069322977
MOBY,M2,400,Met,MAR,A,0.0567188
MOBY,M2,400,Met,MAR,A,0.032910908
MOBY,M2,400,Met,MAR,A,0.066522049
MOBY,M2,400,Met,MAR,A,0.035711837
MOBY,M2,400,Met,MAR,A,0.04341439
MOBY,M2,400,Met,MAR,A,0.040613462
MOBY,M2,400,Met,MAR,A,0.034311373
MOBY,M2,400,Met,MAR,A,0.204467772
MOBY,M2,400,Met,MAR,A,0.06021996
MOBY,M2,400,Met,MAR,A,0.282893766
MOBY,M2,400,Met,MAR,A,0.191863594
MOBY,M2,400,Met,MAR,A,0.088929476
MOBY,M2,400,Met,MAR,A,0.018206034
MOBY,M2,400,Met,MAR,A,0.017505802
MOBY,M2,400,Met,MAR,A,0.046215318
MOBY,M2,400,Met,MAR,A,0.014004642
MOBY,M2,400,Met,MAR,A,0.137945723
MOBY,M2,400,Met,MAR,A,0.162453846
MOBY,M2,400,Met,MAR,A,0.208669164
MOBY,M2,400,Met,MAR,A,0.009803249
MOBY,M2,400,Met,MAR,A,0.079826459
MOBY,M2,400,Met,MAR,A,0.044814854
MOBY,M2,400,Met,MAR,A,0.050416711
MOBY,M2,400,Met,MAR,A,0.086128548
MOBY,M2,400,Met,MAR,A,0.152650597
MOBY,M2,400,Met,MAR,A,0.253484018
MOBY,M2,400,Met,MAR,A,0.011203714
MOBY,M2,400,Met,MAR,A,0.049016247
MOBY,M2,400,Met,MAR,A,0.102233886
MOBY,M2,400,Met,MAR,A,0.129542938
MOBY,M2,400,Met,MAR,A,0.015405106
MOBY,M2,400,Met,MAR,A,0.023107659
MOBY,M2,400,Met,MAR,A,0.07352437
MOBY,M2,400,Met,MAR,A,0.035011605
MOBY,M2,400,Met,MAR,A,0.139346187
MOBY,M2,400,Met,MAR,A,0.191163362
MOBY,M2,400,Met,MAR,A,0.051817175
MOBY,M2,400,Met,MAR,A,0.064421353
MOBY,M2,400,Met,MAR,A,0.126742009
MOBY,M2,400,Met,MAR,A,0.095231565
MOBY,M2,400,Met,MAR,A,0.038512765
MOBY,M2,400,Met,MAR,A,0.011203714
MOBY,M2,400,Met,MAR,A,0.037112301
MOBY,M2,400,Met,MAR,A,0.088929476
MOBY,M2,400,Met,MAR,A,0.010503481
MOBY,M2,400,Met,MAR,A,0.01330441
MOBY,M2,400,Met,MAR,A,0.12043992
MOBY,M2,400,Met,MAR,A,0.121840385
MOBY,M2,400,Met,MAR,A,0.079826459
MOBY,M2,400,Met,MAR,A,0.053917871
MOBY,M2,400,Met,MAR,A,0.031510444
MOBY,M2,400,Met,MAR,A,0.111336903
MOBY,M2,400,Met,MAR,A,0.095931797
MOBY,M2,400,Met,MAR,A,0.075625066
MOBY,M2,400,Met,MAR,A,0.04341439
MOBY,M2,400,Met,MAR,A,0.031510444
MOBY,M2,400,Met,MAR,A,0.051817175
MOBY,M2,400,Met,MAR,A,0.12043992
MOBY,M2,400,Met,MAR,A,0.070723442
MOBY,M2,400,Met,MAR,A,0.189062666
MOBY,M2,400,Met,MAR,A,0.077725763
MOBY,M2,400,Met,MAR,A,0.011203714
MOBY,M2,400,Met,MAR,A,0.011903946
MOBY,M2,400,Met,MAR,A,0.12043992
MOBY,M2,400,Met,MAR,A,0.100833422
MOBY,M2,400,Met,MAR,B,0.018225759
MOBY,M2,400,Met,MAR,B,0.0130184
MOBY,M2,400,Met,MAR,B,0.055979118
MOBY,M2,400,Met,MAR,B,0.052724518
MOBY,M2,400,Met,MAR,B,0.037753359
MOBY,M2,400,Met,MAR,B,0.01236748
MOBY,M2,400,Met,MAR,B,0.102194436
MOBY,M2,400,Met,MAR,B,0.040357039
MOBY,M2,400,Met,MAR,B,0.037102439
MOBY,M2,400,Met,MAR,B,0.015622079
MOBY,M2,400,Met,MAR,B,0.025385879
MOBY,M2,400,Met,MAR,B,0.059884638
MOBY,M2,400,Met,MAR,B,0.016272999
MOBY,M2,400,Met,MAR,B,0.075506717
MOBY,M2,400,Met,MAR,B,0.041658878
MOBY,M2,400,Met,MAR,B,0.079412237
MOBY,M2,400,Met,MAR,B,0.103496276
MOBY,M2,400,Met,MAR,B,0.028640479
MOBY,M2,400,Met,MAR,B,0.075506717
MOBY,M2,400,Met,MAR,B,0.020178519
MOBY,M2,400,Met,MAR,B,0.013669319
MOBY,M2,400,Met,MAR,B,0.026036799
MOBY,M2,400,Met,MAR,B,0.085921437
MOBY,M2,400,Met,MAR,B,0.085921437
MOBY,M2,400,Met,MAR,B,0.01236748
MOBY,M2,400,Met,MAR,B,0.024084039
MOBY,M2,400,Met,MAR,B,0.080063157
MOBY,M2,400,Met,MAR,B,0.021480359
MOBY,M2,400,Met,MAR,B,0.102845356
MOBY,M2,400,Met,MAR,B,0.096987076
MOBY,M2,400,Met,MAR,B,0.023433119
MOBY,M2,400,Met,MAR,B,0.120420196
MOBY,M2,400,Met,MAR,B,0.084619597
MOBY,M2,400,Met,MAR,B,0.089826957
MOBY,M2,400,Met,MAR,B,0.027338639
MOBY,M2,400,Met,MAR,B,0.0130184
MOBY,M2,400,Met,MAR,B,0.022131279
MOBY,M2,400,Met,MAR,B,0.079412237
MOBY,M2,400,Met,MAR,B,0.060535558
MOBY,M2,400,Met,MAR,B,0.098939836
MOBY,M2,400,Met,MAR,B,0.00846196
MOBY,M2,400,Met,MAR,B,0.013669319
MOBY,M2,400,Met,MAR,B,0.293564909
MOBY,M2,400,Met,MAR,B,0.057931878
MOBY,M2,400,Met,MAR,B,0.137344115
MOBY,M2,400,Met,MAR,B,0.039055199
MOBY,M2,400,Met,MAR,B,0.083968677
MOBY,M2,400,Met,MAR,B,0.043611638
MOBY,M2,400,Met,MAR,B,0.095685236
MOBY,M2,400,Met,MAR,B,0.080063157
MOBY,M2,400,Met,MAR,B,0.050771758
MOBY,M2,400,Met,MAR,B,0.042309798
MOBY,M2,400,Met,MAR,B,0.139947795
MOBY,M2,400,Met,MAR,B,0.048168078
MOBY,M2,400,Met,MAR,B,0.01041472
MOBY,M2,400,Met,MAR,B,0.054026358
MOBY,M2,400,Met,MAR,B,0.088525117
MOBY,M2,400,Met,MAR,B,0.016923919
MOBY,M2,400,Met,MAR,B,0.033196919
MOBY,M2,400,Met,MAR,B,0.018876679
MOBY,M2,400,Met,MAR,B,0.00911288
MOBY,M2,400,Met,MAR,B,0.150362514
MOBY,M2,400,Met,MAR,B,0.0130184
MOBY,M2,400,Met,MAR,B,0.041007958
MOBY,M2,400,Met,MAR,B,0.057280958
MOBY,M2,400,Met,MAR,B,0.076157637
MOBY,M2,400,Met,MAR,B,0.029291399
MOBY,M2,400,Met,MAR,B,0.017574839
MOBY,M2,400,Met,MAR,B,0.035149679
MOBY,M2,400,Met,MAR,B,0.072252117
MOBY,M2,400,Met,MAR,B,0.065091998
MOBY,M2,400,Met,MAR,B,0.035149679
MOBY,M2,400,Met,MAR,B,0.034498759
MOBY,M2,400,Met,MAR,B,0.156871714
MOBY,M2,400,Met,MAR,B,0.054026358
MOBY,M2,400,Met,MAR,B,0.01041472
MOBY,M2,400,Met,MAR,B,0.037753359
MOBY,M2,400,Met,MAR,B,0.190719553
MOBY,M2,400,Met,MAR,B,0.063139238
MOBY,M2,400,Met,MAR,B,0.026036799
MOBY,M2,400,Met,MAR,B,0.00781104
MOBY,M2,400,Met,MAR,B,0.027989559
MOBY,M2,400,Met,MAR,B,0.128882155
MOBY,M2,400,Met,MAR,B,0.052073598
MOBY,M2,400,Met,MAR,B,0.029942319
MOBY,M2,400,Met,MAR,B,0.061186478
MOBY,M2,400,Met,MAR,B,0.025385879
MOBY,M2,400,Met,MAR,B,0.058582798
MOBY,M2,400,Met,MAR,B,0.178352073
MOBY,M2,400,Met,MAR,B,0.333271028
MOBY,M2,400,Met,MAR,B,0.021480359
MOBY,M2,400,Met,MAR,B,0.01171656
MOBY,M2,400,Met,MAR,B,0.026036799
MOBY,M2,400,Met,MAR,B,0.042960718
MOBY,M2,400,Met,MAR,B,0.121722035
MOBY,M2,400,Met,MAR,B,0.041007958
MOBY,M2,400,Met,MAR,B,0.068346597
MOBY,M2,400,Met,MAR,B,0.26557535
MOBY,M2,400,Met,MAR,B,0.163380914
MOBY,M2,400,Met,MAR,B,0.067695677
MOBY,M2,400,Met,MAR,B,0.01236748
MOBY,M2,400,Met,MAR,B,0.01106564
MOBY,M2,400,Met,MAR,B,0.059233718
MOBY,M2,400,Met,MAR,B,0.087874197
MOBY,M2,400,Met,MAR,B,0.218058192
MOBY,M2,400,Met,MAR,B,0.039706119
MOBY,M2,400,Met,MAR,B,0.024084039
MOBY,M2,400,Met,MAR,B,0.013669319
MOBY,M2,400,Met,MAR,B,0.077459477
MOBY,M2,400,Met,MAR,B,0.029291399
MOBY,M2,400,Met,MAR,B,0.059884638
MOBY,M2,400,Met,MAR,B,0.096336156
MOBY,M2,400,Met,MAR,B,0.00520736
MOBY,M2,400,Met,MAR,B,0.039706119
MOBY,M2,400,Met,MAR,B,0.083317757
MOBY,M2,400,Met,MAR,B,0.022782199
MOBY,M2,400,Met,MAR,B,0.098939836
MOBY,M2,400,Met,MAR,B,0.104798116
MOBY,M2,400,Met,MAR,B,0.155569874
MOBY,M2,400,Met,MAR,B,0.123674795
MOBY,M2,400,Met,MAR,B,0.050771758
MOBY,M2,400,Met,MAR,B,0.050120838
MOBY,M2,400,Met,MAR,B,0.095034316
MOBY,M2,400,Met,MAR,B,0.119118356
MOBY,M2,400,Met,MAR,B,0.026036799
MOBY,M2,400,Met,MAR,B,0.213501752
MOBY,M2,400,Met,MAR,B,0.030593239
MOBY,M2,400,Met,MAR,B,0.042960718
MOBY,M2,400,Met,MAR,B,0.063790158
MOBY,M2,400,Met,MAR,B,0.27533915
MOBY,M2,400,Met,MAR,B,0.016923919
MOBY,M2,400,Met,MAR,B,0.071601197
MOBY,M2,400,Met,MAR,B,0.137344115
MOBY,M2,400,Met,MAR,B,0.095685236
MOBY,M2,400,Met,MAR,B,0.019527599
MOBY,M2,400,Met,MAR,B,0.039706119
MOBY,M2,400,Met,MAR,B,0.039055199
MOBY,M2,400,Met,MAR,B,0.128882155
MOBY,M2,400,Met,MAR,B,0.00455644
MOBY,M2,400,Met,MAR,B,0.039055199
MOBY,M2,400,Met,MAR,B,0.027989559
MOBY,M2,400,Met,MAR,B,0.024084039
MOBY,M2,400,Met,MAR,B,0.188766793
MOBY,M2,400,Met,MAR,B,0.054677278
MOBY,M2,400,Met,MAR,B,0.059233718
MOBY,M2,400,Met,MAR,B,0.050771758
MOBY,M2,400,Met,MAR,B,0.126278475
MOBY,M2,400,Met,MAR,B,0.037102439
MOBY,M2,400,Met,MAR,B,0.100892596
MOBY,M2,400,Met,MAR,B,0.047517158
MOBY,M2,400,Met,MAR,B,0.112609156
MOBY,M2,400,Met,MAR,B,0.066393838
MOBY,M2,400,Met,MAR,B,0.065742918
MOBY,M2,400,Met,MAR,B,0.084619597
MOBY,M2,400,Met,MAR,B,0.089176037
MOBY,M2,400,Met,MAR,B,0.080714077
MOBY,M2,400,Met,MAR,B,0.020178519
MOBY,M2,400,Met,MAR,B,0.142551475
MOBY,M2,400,Met,MAR,B,0.052724518
MOBY,M2,400,Met,MAR,B,0.078761317
MOBY,M2,400,Met,MAR,B,0.188766793
MOBY,M2,400,Met,MAR,B,0.054026358
MOBY,M2,400,Met,MAR,B,0.061837398
MOBY,M2,400,Met,MAR,B,0.129533075
MOBY,M2,400,Met,MAR,B,0.070950277
MOBY,M2,400,Met,MAR,B,0.047517158
MOBY,M2,400,Met,MAR,B,0.064441078
MOBY,M2,400,Met,MAR,B,0.047517158
MOBY,M2,400,Met,MAR,B,0.188115873
MOBY,M2,400,Met,MAR,B,0.00520736
MOBY,M2,400,Met,MAR,B,0.015622079
MOBY,M2,400,Met,MAR,B,0.064441078
MOBY,M2,400,Met,MAR,B,0.031244159
MOBY,M2,400,Met,MAR,B,0.112609156
MOBY,M2,400,Met,MAR,B,0.037753359
MOBY,M2,400,Met,MAR,B,0.029291399
MOBY,M2,400,Met,MAR,B,0.023433119
MOBY,M2,400,Met,MAR,B,0.026036799
MOBY,M2,400,Met,MAR,B,0.00520736
MOBY,M2,400,Met,MAR,B,0.020178519
MOBY,M2,400,Met,MAR,B,0.082666837
MOBY,M2,400,Met,MAR,B,0.025385879
MOBY,M2,400,Met,MAR,B,0.043611638
MOBY,M2,400,Met,MAR,B,0.036451519
MOBY,M2,400,Met,MAR,B,0.058582798
MOBY,M2,400,Met,MAR,B,0.138645955
MOBY,M2,400,Met,MAR,B,0.046866238
MOBY,M2,400,Met,MAR,B,0.00520736
MOBY,M2,400,Met,MAR,B,0.115863756
MOBY,M2,400,Met,MAR,B,0.033196919
MOBY,M2,400,Met,MAR,B,0.097637996
MOBY,M2,400,Met,MAR,B,0.073553957
MOBY,M2,400,Met,MAR,B,0.0032546
MOBY,M2,400,Met,MAR,B,0.060535558
MOBY,M2,400,Met,MAR,B,0.0032546
MOBY,M2,400,Met,MAR,B,0.00390552
MOBY,M2,400,Met,MAR,B,0.078110397
MOBY,M2,400,Met,MAR,B,0.037753359
MOBY,M2,400,Met,MAR,B,0.067044758
MOBY,M2,400,Met,MAR,B,0.026687719
MOBY,M2,400,Met,MAR,B,0.026036799
MOBY,M2,400,Met,MAR,B,0.081364997
MOBY,M2,400,Met,MAR,B,0.00585828
MOBY,M2,400,Met,MAR,B,0.102845356
MOBY,M2,400,Met,MAR,B,0.033196919
MOBY,M2,400,Met,MAR,B,0.057280958
MOBY,M2,400,Met,MAR,B,0.053375438
MOBY,M2,400,Met,MAR,B,0.01171656
MOBY,M2,400,Met,MAR,B,0.016272999
MOBY,M2,400,Met,MAR,B,0.013669319
MOBY,M2,400,Met,MAR,B,0.027989559
MOBY,M2,400,Met,MAR,B,0.00716012
MOBY,M2,400,Met,MAR,B,0.035800599
MOBY,M2,400,Met,MAR,B,0.037753359
MOBY,M2,400,Met,MAR,B,0.072903037
MOBY,M2,400,Met,MAR,B,0.072903037
MOBY,M2,400,Met,MAR,B,0.00846196
MOBY,M2,400,Met,MAR,B,0.076808557
MOBY,M2,400,Met,MAR,B,0.037753359
MOBY,M2,400,Met,MAR,B,0.0097638
MOBY,M2,400,Met,MAR,B,0.01106564
MOBY,M2,400,Met,MAR,B,0.094383397
MOBY,M2,400,Met,MAR,B,0.00520736
MOBY,M2,400,Met,MAR,B,0.079412237
MOBY,M2,400,Met,MAR,B,0.022782199
MOBY,M2,400,Met,MAR,B,0.029942319
MOBY,M2,400,Met,MAR,B,0.023433119
MOBY,M2,400,Met,MAR,B,0.070299357
MOBY,M2,400,Met,MAR,B,0.00846196
MOBY,M2,400,Met,MAR,B,0.018876679
MOBY,M2,400,Met,MAR,B,0.014320239
MOBY,M2,400,Met,MAR,B,0.027338639
MOBY,M2,400,Met,MAR,B,0.024734959
MOBY,M2,400,Met,MAR,B,0.00846196
MOBY,M2,400,Met,MAR,B,0.018876679
MOBY,M2,400,Met,MAR,B,0.014971159
MOBY,M2,400,Met,MAR,B,0.037102439
MOBY,M2,400,Met,MAR,B,0.070299357
MOBY,M2,400,Met,MAR,B,0.034498759
MOBY,M2,400,Met,MAR,B,0.044913478
MOBY,M2,400,Met,MAR,B,0.037102439
MOBY,M2,400,Met,MAR,B,0.021480359
MOBY,M2,400,Met,MAR,B,0.126929395
MOBY,M2,400,Met,MAR,B,0.091779717
MOBY,M2,400,Met,MAR,B,0.113910996
MOBY,M2,400,Met,MAR,B,0.030593239
MOBY,M2,400,Met,MAR,B,0.076157637
MOBY,M2,400,Met,MAR,B,0.032545999
MOBY,M2,400,Met,MAR,B,0.055328198
MOBY,M2,400,Met,MAR,B,0.019527599
MOBY,M2,400,Met,MAR,B,0.114561916
MOBY,M2,400,Met,MAR,B,0.00585828
MOBY,M2,400,Met,MAR,B,0.037753359
MOBY,M2,400,Met,MAR,B,0.00716012
MOBY,M2,400,Met,MAR,B,0.041658878
MOBY,M2,400,Met,MAR,B,0.048818998
MOBY,M2,400,Met,MAR,B,0.030593239
MOBY,M2,400,Met,MAR,B,0.016923919
MOBY,M2,400,Met,MAR,B,0.026036799
MOBY,M2,400,Met,MAR,B,0.043611638
MOBY,M2,400,Met,MAR,B,0.026687719
MOBY,M2,400,Met,MAR,B,0.013669319
MOBY,M2,400,Met,MAR,B,0.080063157
