cruise,st,depth_m,substrate,method,repl,intensity_MGV.um2/h
MOBY,M2,100,HPG,BONCAT,B,14.00894026
MOBY,M2,100,HPG,BONCAT,B,17.68194242
MOBY,M2,100,HPG,BONCAT,B,7.03448981
MOBY,M2,100,HPG,BONCAT,B,9.802979577
MOBY,M2,100,HPG,BONCAT,B,30.2800404
MOBY,M2,100,HPG,BONCAT,B,31.87805164
MOBY,M2,100,HPG,BONCAT,B,7.056730372
MOBY,M2,100,HPG,BONCAT,B,7.252064902
MOBY,M2,100,HPG,BONCAT,B,7.069136329
MOBY,M2,100,HPG,BONCAT,B,5.638624772
MOBY,M2,100,HPG,BONCAT,B,9.406396173
MOBY,M2,100,HPG,BONCAT,B,2.665318967
MOBY,M2,100,HPG,BONCAT,B,6.020310512
MOBY,M2,100,HPG,BONCAT,B,6.996750836
MOBY,M2,100,HPG,BONCAT,B,4.466825033
MOBY,M2,100,HPG,BONCAT,B,8.650426358
MOBY,M2,100,HPG,BONCAT,B,4.867764603
MOBY,M2,100,HPG,BONCAT,B,5.745985066
MOBY,M2,100,HPG,BONCAT,B,10.109924
MOBY,M2,100,HPG,BONCAT,B,3.678146757
MOBY,M2,100,HPG,BONCAT,B,6.132462313
MOBY,M2,100,HPG,BONCAT,B,4.229212313
MOBY,M2,100,HPG,BONCAT,B,8.436987405
MOBY,M2,100,HPG,BONCAT,B,6.905183425
MOBY,M2,100,HPG,BONCAT,B,15.21136468
MOBY,M2,100,HPG,BONCAT,B,11.35291539
MOBY,M2,100,HPG,BONCAT,B,2.227838054
MOBY,M2,100,HPG,BONCAT,B,11.34999952
MOBY,M2,100,HPG,BONCAT,B,19.90790687
MOBY,M2,100,HPG,BONCAT,B,1.493787407
MOBY,M2,100,HPG,BONCAT,B,14.45999651
MOBY,M2,100,HPG,BONCAT,B,1.504410028
MOBY,M2,100,HPG,BONCAT,B,2.548225577
MOBY,M2,100,HPG,BONCAT,B,2.744395011
MOBY,M2,100,HPG,BONCAT,B,4.89083571
MOBY,M2,100,HPG,BONCAT,B,17.82780404
MOBY,M2,100,HPG,BONCAT,B,6.667152303
MOBY,M2,100,HPG,BONCAT,B,12.82794723
MOBY,M2,100,HPG,BONCAT,B,13.94699441
MOBY,M2,100,HPG,BONCAT,B,1.080949627
MOBY,M2,100,HPG,BONCAT,B,5.84311513
MOBY,M2,100,HPG,BONCAT,B,15.28602861
MOBY,M2,100,HPG,BONCAT,B,15.70638376
MOBY,M2,100,HPG,BONCAT,B,2.320968774
MOBY,M2,100,HPG,BONCAT,B,4.04766653
MOBY,M2,100,HPG,BONCAT,B,15.56711869
MOBY,M2,100,HPG,BONCAT,B,9.80344585
MOBY,M2,100,HPG,BONCAT,B,7.484092123
MOBY,M2,100,HPG,BONCAT,B,12.19602335
MOBY,M2,100,HPG,BONCAT,B,5.833351876
MOBY,M2,100,HPG,BONCAT,B,5.615136529
MOBY,M2,100,HPG,BONCAT,B,6.647838932
MOBY,M2,100,HPG,BONCAT,B,44.11868665
MOBY,M2,100,HPG,BONCAT,B,4.211333259
MOBY,M2,100,HPG,BONCAT,B,2.571328809
MOBY,M2,100,HPG,BONCAT,B,4.76104105
MOBY,M2,100,HPG,BONCAT,B,21.09780443
MOBY,M2,100,HPG,BONCAT,B,10.37611094
MOBY,M2,100,HPG,BONCAT,B,16.50066398
MOBY,M2,100,HPG,BONCAT,B,6.596565189
MOBY,M2,100,HPG,BONCAT,B,9.534200757
MOBY,M2,100,HPG,BONCAT,B,6.825228331
MOBY,M2,100,HPG,BONCAT,B,13.84498975
MOBY,M2,100,HPG,BONCAT,B,9.274663525
MOBY,M2,100,HPG,BONCAT,B,2.954008532
MOBY,M2,100,HPG,BONCAT,B,10.12572293
MOBY,M2,100,HPG,BONCAT,B,19.00344482
MOBY,M2,100,HPG,BONCAT,B,9.822062377
MOBY,M2,100,HPG,BONCAT,B,9.411197241
MOBY,M2,100,HPG,BONCAT,B,6.783612468
MOBY,M2,100,HPG,BONCAT,B,6.477392447
MOBY,M2,100,HPG,BONCAT,B,10.43777294
MOBY,M2,100,HPG,BONCAT,B,5.94969303
MOBY,M2,100,HPG,BONCAT,B,9.783730176
MOBY,M2,100,HPG,BONCAT,B,5.15118985
MOBY,M2,100,HPG,BONCAT,B,23.91235479
MOBY,M2,100,HPG,BONCAT,B,1.363669737
MOBY,M2,100,HPG,BONCAT,B,5.960966029
MOBY,M2,100,HPG,BONCAT,B,2.11761257
MOBY,M2,100,HPG,BONCAT,B,7.545199768
MOBY,M2,100,HPG,BONCAT,B,11.74628122
MOBY,M2,100,HPG,BONCAT,B,6.159736551
MOBY,M2,100,HPG,BONCAT,B,4.357264338
MOBY,M2,100,HPG,BONCAT,B,6.999843292
MOBY,M2,100,HPG,BONCAT,B,4.786165148
MOBY,M2,100,HPG,BONCAT,B,4.989652524
MOBY,M2,100,HPG,BONCAT,B,14.72174173
MOBY,M2,100,HPG,BONCAT,B,2.245049226
MOBY,M2,100,HPG,BONCAT,B,3.428363992
MOBY,M2,100,HPG,BONCAT,B,11.60533116
MOBY,M2,100,HPG,BONCAT,B,2.655447739
MOBY,M2,100,HPG,BONCAT,B,13.11251246
MOBY,M2,100,HPG,BONCAT,B,4.224332373
MOBY,M2,100,HPG,BONCAT,B,3.065876338
MOBY,M2,100,HPG,BONCAT,B,2.720061038
MOBY,M2,100,HPG,BONCAT,B,5.167788886
MOBY,M2,100,HPG,BONCAT,B,5.261741577
MOBY,M2,100,HPG,BONCAT,B,4.386221108
MOBY,M2,100,HPG,BONCAT,B,14.23171198
MOBY,M2,100,HPG,BONCAT,B,2.670847949
MOBY,M2,100,HPG,BONCAT,B,12.53925218
MOBY,M2,100,HPG,BONCAT,B,9.099487181
MOBY,M2,100,HPG,BONCAT,B,4.273933144
MOBY,M2,100,HPG,BONCAT,B,10.82597806
MOBY,M2,100,HPG,BONCAT,B,12.96045102
MOBY,M2,100,HPG,BONCAT,B,12.23095555
MOBY,M2,100,HPG,BONCAT,B,17.11290445
MOBY,M2,100,HPG,BONCAT,B,5.383398927
MOBY,M2,100,HPG,BONCAT,B,7.618145097
MOBY,M2,100,HPG,BONCAT,B,5.193232409
MOBY,M2,100,HPG,BONCAT,B,11.36530315
MOBY,M2,100,HPG,BONCAT,B,19.05097221
MOBY,M2,100,HPG,BONCAT,B,15.12528288
MOBY,M2,100,HPG,BONCAT,B,10.54539986
MOBY,M2,100,HPG,BONCAT,B,5.815247735
MOBY,M2,100,HPG,BONCAT,B,13.90532098
MOBY,M2,100,HPG,BONCAT,B,15.14931922
MOBY,M2,100,HPG,BONCAT,B,6.015716184
MOBY,M2,100,HPG,BONCAT,B,24.88989989
MOBY,M2,100,HPG,BONCAT,B,1.446478281
MOBY,M2,100,HPG,BONCAT,B,3.325431566
MOBY,M2,100,HPG,BONCAT,B,12.90369069
MOBY,M2,100,HPG,BONCAT,B,7.181901391
MOBY,M2,100,HPG,BONCAT,B,21.54824663
MOBY,M2,100,HPG,BONCAT,B,8.360087089
MOBY,M2,100,HPG,BONCAT,B,16.28515559
MOBY,M2,100,HPG,BONCAT,B,8.224219286
MOBY,M2,100,HPG,BONCAT,B,8.296524291
MOBY,M2,100,HPG,BONCAT,B,5.113814235
MOBY,M2,100,HPG,BONCAT,B,4.043155292
MOBY,M2,100,HPG,BONCAT,B,13.79962592
MOBY,M2,100,HPG,BONCAT,B,9.687334352
MOBY,M2,100,HPG,BONCAT,B,13.88198661
MOBY,M2,100,HPG,BONCAT,B,7.073365399
MOBY,M2,100,HPG,BONCAT,B,8.062426856
MOBY,M2,100,HPG,BONCAT,B,10.53403766
MOBY,M2,100,HPG,BONCAT,B,13.26072788
MOBY,M2,100,HPG,BONCAT,B,4.162841335
MOBY,M2,100,HPG,BONCAT,B,16.79430034
MOBY,M2,100,HPG,BONCAT,B,2.296302724
MOBY,M2,100,HPG,BONCAT,B,63.93753814
MOBY,M2,100,HPG,BONCAT,B,31.46378826
MOBY,M2,100,HPG,BONCAT,B,1.375690332
MOBY,M2,100,HPG,BONCAT,B,6.624174739
MOBY,M2,100,HPG,BONCAT,B,2.257387418
MOBY,M2,100,HPG,BONCAT,B,2.004783961
MOBY,M2,100,HPG,BONCAT,B,5.977322192
MOBY,M2,100,HPG,BONCAT,B,2.922356407
MOBY,M2,100,HPG,BONCAT,B,2.930856866
MOBY,M2,100,HPG,BONCAT,B,10.42623141
MOBY,M2,100,HPG,BONCAT,B,10.24806032
MOBY,M2,100,HPG,BONCAT,B,12.07443299
MOBY,M2,100,HPG,BONCAT,B,13.31917117
MOBY,M2,100,HPG,BONCAT,B,17.2706735
MOBY,M2,100,HPG,BONCAT,B,13.63298764
MOBY,M2,100,HPG,BONCAT,B,14.92014615
MOBY,M2,100,HPG,BONCAT,B,1.103205935
MOBY,M2,100,HPG,BONCAT,B,19.67127288
MOBY,M2,100,HPG,BONCAT,B,2.462464605
MOBY,M2,100,HPG,BONCAT,B,2.105412299
MOBY,M2,100,HPG,BONCAT,B,9.089242682
MOBY,M2,100,HPG,BONCAT,B,18.544033
MOBY,M2,100,HPG,BONCAT,B,4.978185228
MOBY,M2,100,HPG,BONCAT,B,8.549630856
MOBY,M2,100,HPG,BONCAT,B,3.84681539
MOBY,M2,100,HPG,BONCAT,B,3.995617704
MOBY,M2,100,HPG,BONCAT,B,4.732318505
MOBY,M2,100,HPG,BONCAT,B,15.07306415
MOBY,M2,100,HPG,BONCAT,B,7.552915654
MOBY,M2,100,HPG,BONCAT,B,11.14038544
MOBY,M2,100,HPG,BONCAT,B,17.62143383
MOBY,M2,100,HPG,BONCAT,B,5.535800391
MOBY,M2,100,HPG,BONCAT,B,6.932930965
MOBY,M2,100,HPG,BONCAT,B,6.117059432
MOBY,M2,100,HPG,BONCAT,B,8.245079658
MOBY,M2,100,HPG,BONCAT,B,2.890917982
MOBY,M2,100,HPG,BONCAT,B,16.55289832
MOBY,M2,100,HPG,BONCAT,B,18.90992536
MOBY,M2,100,HPG,BONCAT,B,1.308821378
MOBY,M2,100,HPG,BONCAT,B,6.395617322
MOBY,M2,100,HPG,BONCAT,B,18.29243133
MOBY,M2,100,HPG,BONCAT,B,7.071977899
MOBY,M2,100,HPG,BONCAT,B,7.844413821
MOBY,M2,100,HPG,BONCAT,B,26.70026049
MOBY,M2,100,HPG,BONCAT,B,12.3417815
MOBY,M2,100,HPG,BONCAT,B,17.10149332
MOBY,M2,100,HPG,BONCAT,B,10.54881519
MOBY,M2,100,HPG,BONCAT,B,12.37307652
MOBY,M2,100,HPG,BONCAT,B,1.987323589
MOBY,M2,100,HPG,BONCAT,B,7.117640485
MOBY,M2,100,HPG,BONCAT,B,2.167005758
MOBY,M2,100,HPG,BONCAT,B,11.80508801
MOBY,M2,100,HPG,BONCAT,B,14.16607629
MOBY,M2,100,HPG,BONCAT,B,14.52053855
MOBY,M2,100,HPG,BONCAT,B,14.98275623
MOBY,M2,100,HPG,BONCAT,B,7.040095344
MOBY,M2,100,HPG,BONCAT,B,7.818307548
MOBY,M2,100,HPG,BONCAT,B,17.15911057
MOBY,M2,100,HPG,BONCAT,B,25.26262853
MOBY,M2,100,HPG,BONCAT,B,13.89912067
MOBY,M2,100,HPG,BONCAT,B,33.14780039
MOBY,M2,100,HPG,BONCAT,B,8.089599868
MOBY,M2,100,HPG,BONCAT,B,9.649866649
MOBY,M2,100,HPG,BONCAT,B,21.01502506
MOBY,M2,100,HPG,BONCAT,B,21.22656349
MOBY,M2,100,HPG,BONCAT,B,10.69994359
MOBY,M2,100,HPG,BONCAT,B,12.62460009
MOBY,M2,100,HPG,BONCAT,B,46.54381592
MOBY,M2,100,HPG,BONCAT,B,18.49486869
MOBY,M2,100,HPG,BONCAT,B,8.253122139
MOBY,M2,100,HPG,BONCAT,B,13.11224274
MOBY,M2,100,HPG,BONCAT,B,6.934707061
MOBY,M2,100,HPG,BONCAT,B,8.582300162
MOBY,M2,100,HPG,BONCAT,B,66.14457993
MOBY,M2,100,HPG,BONCAT,B,4.996552486
MOBY,M2,100,HPG,BONCAT,B,19.84394515
MOBY,M2,100,HPG,BONCAT,B,3.438725675
MOBY,M2,100,HPG,BONCAT,B,28.7316939
MOBY,M2,100,HPG,BONCAT,B,52.10800193
MOBY,M2,100,HPG,BONCAT,B,2.981578716
MOBY,M2,100,HPG,BONCAT,B,47.81874962
MOBY,M2,100,HPG,BONCAT,B,20.00647892
MOBY,M2,100,HPG,BONCAT,B,16.59552553
MOBY,M2,100,HPG,BONCAT,B,14.9645444
MOBY,M2,100,HPG,BONCAT,B,17.02303012
MOBY,M2,100,HPG,BONCAT,B,18.42098948
MOBY,M2,100,HPG,BONCAT,B,6.446770648
MOBY,M2,100,HPG,BONCAT,B,11.29164059
MOBY,M2,100,HPG,BONCAT,B,45.73201937
MOBY,M2,100,HPG,BONCAT,B,4.788851786
MOBY,M2,100,HPG,BONCAT,B,40.65156601
MOBY,M2,100,HPG,BONCAT,B,21.48198096
MOBY,M2,100,HPG,BONCAT,B,10.32898107
MOBY,M2,100,HPG,BONCAT,B,21.73172288
MOBY,M2,100,HPG,BONCAT,B,1.81911673
MOBY,M2,100,HPG,BONCAT,B,8.119173906
MOBY,M2,100,HPG,BONCAT,B,6.059981709
MOBY,M2,100,HPG,BONCAT,B,23.49139615
MOBY,M2,100,HPG,BONCAT,B,12.83427913
MOBY,M2,100,HPG,BONCAT,B,16.09579825
MOBY,M2,100,HPG,BONCAT,B,20.51721784
MOBY,M2,100,HPG,BONCAT,B,4.283349558
MOBY,M2,100,HPG,BONCAT,B,36.07437912
MOBY,M2,100,HPG,BONCAT,B,10.13943266
MOBY,M2,100,HPG,BONCAT,B,9.325603433
MOBY,M2,100,HPG,BONCAT,B,1.322001855
MOBY,M2,100,HPG,BONCAT,B,11.62710826
MOBY,M2,100,HPG,BONCAT,B,14.95971753
MOBY,M2,100,HPG,BONCAT,B,7.108027945
MOBY,M2,100,HPG,BONCAT,B,28.44166253
MOBY,M2,100,HPG,BONCAT,B,22.04944429
MOBY,M2,100,HPG,BONCAT,B,9.87846076
MOBY,M2,100,HPG,BONCAT,B,17.49589671
MOBY,M2,100,HPG,BONCAT,B,9.140649144
MOBY,M2,100,HPG,BONCAT,B,6.511877074
MOBY,M2,100,HPG,BONCAT,B,13.31323089
MOBY,M2,100,HPG,BONCAT,B,9.666456476
MOBY,M2,100,HPG,BONCAT,B,12.44738953
MOBY,M2,100,HPG,BONCAT,B,8.106681204
MOBY,M2,100,HPG,BONCAT,B,7.168792967
MOBY,M2,100,HPG,BONCAT,B,17.88811524
MOBY,M2,100,HPG,BONCAT,B,13.04311321
MOBY,M2,100,HPG,BONCAT,B,5.062465627
MOBY,M2,100,HPG,BONCAT,B,10.48849647
MOBY,M2,100,HPG,BONCAT,B,19.72719817
MOBY,M2,100,HPG,BONCAT,B,1.970627643
MOBY,M2,100,HPG,BONCAT,B,7.707802428
MOBY,M2,100,HPG,BONCAT,B,17.59242694
MOBY,M2,100,HPG,BONCAT,B,12.53328111
MOBY,M2,100,HPG,BONCAT,B,15.67577489
MOBY,M2,100,HPG,BONCAT,B,3.144217242
MOBY,M2,100,HPG,BONCAT,B,7.074405567
MOBY,M2,100,HPG,BONCAT,B,12.34727062
MOBY,M2,100,HPG,BONCAT,B,32.283508
MOBY,M2,100,HPG,BONCAT,B,6.661940356
MOBY,M2,100,HPG,BONCAT,B,4.53461648
MOBY,M2,100,HPG,BONCAT,B,8.22350754
MOBY,M2,100,HPG,BONCAT,B,15.41353949
MOBY,M2,100,HPG,BONCAT,B,6.687357588
MOBY,M2,100,HPG,BONCAT,B,8.737189607
MOBY,M2,100,HPG,BONCAT,B,7.860317771
MOBY,M2,100,HPG,BONCAT,B,4.765404666
MOBY,M2,100,HPG,BONCAT,B,2.945264076
MOBY,M2,100,HPG,BONCAT,B,36.96645033
MOBY,M2,100,HPG,BONCAT,B,12.54724032
MOBY,M2,100,HPG,BONCAT,B,24.13136385
MOBY,M2,100,HPG,BONCAT,B,4.308069104
MOBY,M2,100,HPG,BONCAT,B,5.063833866
MOBY,M2,100,HPG,BONCAT,B,16.81267406
MOBY,M2,100,HPG,BONCAT,B,4.707170999
MOBY,M2,100,HPG,BONCAT,B,9.051648728
MOBY,M2,100,HPG,BONCAT,B,13.5818824
MOBY,M2,100,HPG,BONCAT,B,6.643065772
MOBY,M2,100,HPG,BONCAT,B,5.494827243
MOBY,M2,100,HPG,BONCAT,B,3.548947081
MOBY,M2,100,HPG,BONCAT,B,13.99577504
MOBY,M2,100,HPG,BONCAT,B,5.377511999
MOBY,M2,100,HPG,BONCAT,B,6.10891938
MOBY,M2,100,HPG,BONCAT,B,4.976684551
MOBY,M2,100,HPG,BONCAT,B,6.980989726
MOBY,M2,100,HPG,BONCAT,B,16.00763723
MOBY,M2,100,HPG,BONCAT,B,4.13777954
MOBY,M2,100,HPG,BONCAT,B,4.399064939
MOBY,M2,100,HPG,BONCAT,B,3.072186588
MOBY,M2,100,HPG,BONCAT,B,4.849758103
MOBY,M2,100,HPG,BONCAT,B,5.436001684
MOBY,M2,100,HPG,BONCAT,B,13.30548976
MOBY,M2,100,HPG,BONCAT,B,15.70778046
MOBY,M2,100,HPG,BONCAT,B,11.94172745
MOBY,M2,100,HPG,BONCAT,B,5.238986661
MOBY,M2,100,HPG,BONCAT,B,26.45678791
MOBY,M2,100,HPG,BONCAT,B,5.330675332
MOBY,M2,100,HPG,BONCAT,B,3.452774587
MOBY,M2,100,HPG,BONCAT,B,7.63685554
MOBY,M2,100,HPG,BONCAT,B,3.951873142
MOBY,M2,100,HPG,BONCAT,B,0.981945545
MOBY,M2,100,HPG,BONCAT,B,34.57674252
MOBY,M2,100,HPG,BONCAT,B,15.30189263
MOBY,M2,100,HPG,BONCAT,B,6.127406422
MOBY,M2,100,HPG,BONCAT,B,10.7601215
MOBY,M2,100,HPG,BONCAT,B,11.03098628
MOBY,M2,100,HPG,BONCAT,B,25.23564053
MOBY,M2,100,HPG,BONCAT,B,12.96328908
MOBY,M2,100,HPG,BONCAT,B,11.23564858
MOBY,M2,100,HPG,BONCAT,B,3.336409603
MOBY,M2,100,HPG,BONCAT,B,10.39450196
MOBY,M2,100,HPG,BONCAT,B,3.171111236
MOBY,M2,100,HPG,BONCAT,B,15.25970589
MOBY,M2,100,HPG,BONCAT,B,6.077585976
MOBY,M2,100,HPG,BONCAT,B,9.705248132
MOBY,M2,100,HPG,BONCAT,B,1.461451303
MOBY,M2,100,HPG,BONCAT,B,11.67834208
MOBY,M2,100,HPG,BONCAT,B,8.187827602
MOBY,M2,100,HPG,BONCAT,B,18.87465286
MOBY,M2,100,HPG,BONCAT,B,17.99492863
MOBY,M2,100,HPG,BONCAT,B,20.90535125
MOBY,M2,100,HPG,BONCAT,B,3.725569059
MOBY,M2,100,HPG,BONCAT,B,9.055034177
MOBY,M2,100,HPG,BONCAT,B,6.173348926
MOBY,M2,100,HPG,BONCAT,B,14.40862111
MOBY,M2,100,HPG,BONCAT,B,10.55461143
MOBY,M2,100,HPG,BONCAT,B,4.785233376
MOBY,M2,100,HPG,BONCAT,B,49.35460272
MOBY,M2,100,HPG,BONCAT,B,35.17552527
MOBY,M2,100,HPG,BONCAT,B,14.83274883
MOBY,M2,100,HPG,BONCAT,B,9.819602022
MOBY,M2,100,HPG,BONCAT,B,25.24710994
MOBY,M2,100,HPG,BONCAT,B,1.316922978
MOBY,M2,100,HPG,BONCAT,B,20.70834881
MOBY,M2,100,HPG,BONCAT,B,19.79118999
MOBY,M2,100,HPG,BONCAT,B,4.418597492
MOBY,M2,100,HPG,BONCAT,B,4.146402362
MOBY,M2,100,HPG,BONCAT,B,9.244207274
MOBY,M2,100,HPG,BONCAT,B,27.49151547
MOBY,M2,100,HPG,BONCAT,B,4.846995897
MOBY,M2,100,HPG,BONCAT,B,2.995131621
MOBY,M2,100,HPG,BONCAT,B,9.517909898
MOBY,M2,100,HPG,BONCAT,B,7.750734862
MOBY,M2,100,HPG,BONCAT,B,21.88627399
MOBY,M2,100,HPG,BONCAT,B,25.67376023
MOBY,M2,100,HPG,BONCAT,B,10.73229411
MOBY,M2,100,HPG,BONCAT,B,3.169735897
MOBY,M2,100,HPG,BONCAT,B,2.016835535
MOBY,M2,100,HPG,BONCAT,B,37.20087302
MOBY,M2,100,HPG,BONCAT,B,9.833303743
MOBY,M2,100,HPG,BONCAT,B,10.69815962
MOBY,M2,100,HPG,BONCAT,B,3.133288538
MOBY,M2,100,HPG,BONCAT,B,13.24036921
MOBY,M2,100,HPG,BONCAT,B,31.39693604
MOBY,M2,100,HPG,BONCAT,B,10.88174054
MOBY,M2,100,HPG,BONCAT,B,7.496176688
MOBY,M2,100,HPG,BONCAT,B,2.111969358
MOBY,M2,100,HPG,BONCAT,B,11.32918498
MOBY,M2,100,HPG,BONCAT,B,2.028135689
MOBY,M2,100,HPG,BONCAT,B,3.63738991
MOBY,M2,100,HPG,BONCAT,B,40.86409456
MOBY,M2,100,HPG,BONCAT,B,14.66506441
MOBY,M2,100,HPG,BONCAT,B,3.719646702
MOBY,M2,100,HPG,BONCAT,B,20.64605598
MOBY,M2,100,HPG,BONCAT,B,24.51160972
MOBY,M2,100,HPG,BONCAT,B,46.60292575
MOBY,M2,100,HPG,BONCAT,B,25.78012857
MOBY,M2,100,HPG,BONCAT,B,12.16483279
MOBY,M2,100,HPG,BONCAT,B,2.110609625
MOBY,M2,100,HPG,BONCAT,B,6.684158212
MOBY,M2,100,HPG,BONCAT,B,5.978384996
MOBY,M2,100,HPG,BONCAT,B,7.785063573
MOBY,M2,100,HPG,BONCAT,B,19.68830923
MOBY,M2,100,HPG,BONCAT,B,7.117457645
MOBY,M2,100,HPG,BONCAT,B,5.672495295
MOBY,M2,100,HPG,BONCAT,B,15.34319117
MOBY,M2,100,HPG,BONCAT,B,24.57420525
MOBY,M2,100,HPG,BONCAT,B,9.749969034
MOBY,M2,100,HPG,BONCAT,B,3.864726779
MOBY,M2,100,HPG,BONCAT,B,10.57351097
MOBY,M2,100,HPG,BONCAT,B,21.2828127
MOBY,M2,100,HPG,BONCAT,B,5.276768516
MOBY,M2,100,HPG,BONCAT,B,4.55677121
MOBY,M2,100,HPG,BONCAT,B,22.24651014
MOBY,M2,100,HPG,BONCAT,B,21.89780976
MOBY,M2,100,HPG,BONCAT,B,14.70414892
MOBY,M2,100,HPG,BONCAT,B,4.480478531
MOBY,M2,100,HPG,BONCAT,B,34.0576315
MOBY,M2,100,HPG,BONCAT,B,3.32317795
MOBY,M2,100,HPG,BONCAT,B,5.644860438
MOBY,M2,100,HPG,BONCAT,B,5.537787374
MOBY,M2,100,HPG,BONCAT,B,17.49896302
MOBY,M2,100,HPG,BONCAT,B,4.688032102
MOBY,M2,100,HPG,BONCAT,B,13.04468278
MOBY,M2,100,HPG,BONCAT,B,16.15243339
MOBY,M2,100,HPG,BONCAT,B,1.769563408
MOBY,M2,100,HPG,BONCAT,B,3.086623956
MOBY,M2,100,HPG,BONCAT,B,13.27591889
MOBY,M2,100,HPG,BONCAT,B,13.18822696
MOBY,M2,100,HPG,BONCAT,B,5.284183395
MOBY,M2,100,HPG,BONCAT,B,6.291320523
MOBY,M2,100,HPG,BONCAT,B,15.37105597
MOBY,M2,100,HPG,BONCAT,B,3.856769637
MOBY,M2,100,HPG,BONCAT,B,4.797226415
MOBY,M2,100,HPG,BONCAT,B,23.69304311
MOBY,M2,100,HPG,BONCAT,B,8.2193023
MOBY,M2,100,HPG,BONCAT,B,10.0724312
MOBY,M2,100,HPG,BONCAT,B,8.804779727
MOBY,M2,100,HPG,BONCAT,B,3.375492002
MOBY,M2,100,HPG,BONCAT,B,16.62640925
MOBY,M2,100,HPG,BONCAT,B,4.389023524
MOBY,M2,100,HPG,BONCAT,B,11.07256433
MOBY,M2,100,HPG,BONCAT,B,11.99490867
MOBY,M2,100,HPG,BONCAT,B,1.15785123
MOBY,M2,100,HPG,BONCAT,B,7.465456827
MOBY,M2,100,HPG,BONCAT,B,1.978782169
MOBY,M2,100,HPG,BONCAT,B,10.60540941
MOBY,M2,100,HPG,BONCAT,B,22.43541042
MOBY,M2,100,HPG,BONCAT,B,2.63653885
MOBY,M2,100,HPG,BONCAT,B,9.562831425
MOBY,M2,100,HPG,BONCAT,B,15.62836356
MOBY,M2,100,HPG,BONCAT,B,8.795153128
MOBY,M2,100,HPG,BONCAT,B,7.860093597
MOBY,M2,100,HPG,BONCAT,B,1.556174999
MOBY,M2,100,HPG,BONCAT,B,4.418075053
MOBY,M2,100,HPG,BONCAT,B,19.76201467
MOBY,M2,100,HPG,BONCAT,B,1.701971286
MOBY,M2,100,HPG,BONCAT,B,5.509518097
MOBY,M2,100,HPG,BONCAT,B,21.85382914
MOBY,M2,100,HPG,BONCAT,B,15.04714058
MOBY,M2,100,HPG,BONCAT,B,15.99443496
MOBY,M2,100,HPG,BONCAT,B,10.72977815
MOBY,M2,100,HPG,BONCAT,B,4.812922922
MOBY,M2,100,HPG,BONCAT,B,7.058826032
MOBY,M2,100,HPG,BONCAT,B,8.939446665
MOBY,M2,100,HPG,BONCAT,B,6.953341725
MOBY,M2,100,HPG,BONCAT,B,1.497684962
MOBY,M2,100,HPG,BONCAT,B,4.394923105
MOBY,M2,100,HPG,BONCAT,B,19.25446254
MOBY,M2,100,HPG,BONCAT,B,10.30995816
MOBY,M2,100,HPG,BONCAT,B,12.47200876
MOBY,M2,100,HPG,BONCAT,B,7.617435952
MOBY,M2,100,HPG,BONCAT,B,19.04720738
MOBY,M2,100,HPG,BONCAT,B,1.460514133
MOBY,M2,100,HPG,BONCAT,B,2.814881082
MOBY,M2,100,HPG,BONCAT,B,1.849671937
MOBY,M2,100,HPG,BONCAT,B,5.107389473
MOBY,M2,100,HPG,BONCAT,B,8.057244362
MOBY,M2,100,HPG,BONCAT,B,3.368719064
MOBY,M2,100,HPG,BONCAT,B,5.602398705
MOBY,M2,100,HPG,BONCAT,B,5.676722397
MOBY,M2,100,HPG,BONCAT,B,6.528553927
MOBY,M2,100,HPG,BONCAT,B,10.01943486
MOBY,M2,100,HPG,BONCAT,B,9.303354928
MOBY,M2,100,HPG,BONCAT,B,26.07949179
MOBY,M2,100,HPG,BONCAT,B,13.2502043
MOBY,M2,100,HPG,BONCAT,B,2.21196315
MOBY,M2,100,HPG,BONCAT,B,6.496059658
MOBY,M2,100,HPG,BONCAT,B,8.783918511
MOBY,M2,100,HPG,BONCAT,B,6.022782115
MOBY,M2,100,HPG,BONCAT,B,13.47164419
MOBY,M2,100,HPG,BONCAT,B,15.50176736
MOBY,M2,100,HPG,BONCAT,B,6.467200388
MOBY,M2,100,HPG,BONCAT,B,3.145007002
MOBY,M2,100,HPG,BONCAT,B,3.442944552
MOBY,M2,100,HPG,BONCAT,B,9.749745141
MOBY,M2,100,HPG,BONCAT,B,6.370115665
MOBY,M2,100,HPG,BONCAT,B,8.361038825
MOBY,M2,100,HPG,BONCAT,B,9.060234033
MOBY,M2,100,HPG,BONCAT,B,7.204865297
MOBY,M2,100,HPG,BONCAT,B,9.32650561
MOBY,M2,100,HPG,BONCAT,B,7.864046827
MOBY,M2,100,HPG,BONCAT,B,13.07284429
MOBY,M2,100,HPG,BONCAT,B,13.90299545
MOBY,M2,100,HPG,BONCAT,B,3.491343194
MOBY,M2,100,HPG,BONCAT,B,14.76851605
MOBY,M2,100,HPG,BONCAT,B,5.213503139
MOBY,M2,100,HPG,BONCAT,B,8.779583927
MOBY,M2,100,HPG,BONCAT,B,5.536854829
MOBY,M2,100,HPG,BONCAT,B,4.286038446
MOBY,M2,100,HPG,BONCAT,B,3.744425999
MOBY,M2,100,HPG,BONCAT,B,4.384063306
MOBY,M2,100,HPG,BONCAT,B,5.111543538
